date,factor_1,factor_2,factor_3
2002-06-01,1.1454751029507029,-0.6935379663665903,-0.7308344256031539
2002-07-01,0.7960453849169151,-0.3248658274440076,-0.002872061751979807
2002-08-01,0.344806176252594,-0.9435814137371171,-0.4541212591650752
2002-09-01,1.7054011797919482,0.4241641346867655,-1.506947826811608
2002-10-01,0.672527859510001,0.06806902811495005,-1.989792479952944
2002-11-01,0.8631006331019354,0.8378796092689222,-1.348502721050819
2002-12-01,1.209166901749102,1.3196335528311196,-0.08056821821909985
2003-01-01,0.6821912903440853,-0.15073203147040753,-0.7460112947138616
2003-02-01,0.8250703999657422,0.39580198729722893,-1.3400456555445264
2003-03-01,-0.141935533787436,-1.3303515677841553,0.06440825456832835
2003-04-01,0.25471783740461923,-2.3148178442786316,0.6749093076113266
2003-05-01,1.244064251461739,-2.2607179186274124,-0.46478178065033066
2003-06-01,0.2049917668499891,-1.859661170420377,0.7925785382833874
2003-07-01,0.5088809422861851,-3.195402492984822,1.6219645882038047
2003-08-01,2.23602920110757,-1.349839398712281,0.9592063319120725
2003-09-01,2.556112777478425,0.11880294599422614,1.576103515076152
2003-10-01,3.6672716992270162,0.11104733360218805,0.7210689826919113
2003-11-01,1.750419094533523,0.5255479503612033,0.9677140882871297
2003-12-01,0.7284754306969439,1.812948069055913,0.30177568986098996
2004-01-01,-0.5071919169575639,2.420764092864667,0.660881908938046
2004-02-01,-0.5778934624837503,1.9905076761963336,-0.37464804333275153
2004-03-01,0.6093678702815798,0.25099330847301793,-0.620239913155889
2004-04-01,0.5007207329330485,0.10784667377194582,-0.35345790617873085
2004-05-01,0.2546596273689626,-0.9181951812440545,-1.459414725401189
2004-06-01,-1.6620176634472288,0.297913568892304,-2.435582557145944
2004-07-01,-2.188922874302924,0.8545988764975355,-0.6003551846727861
2004-08-01,-2.72691442747989,0.9236838319028203,-0.10649848590100278
2004-09-01,-3.2761791935388365,-0.34249526919826595,0.9296296652311677
2004-10-01,-2.068654069176846,0.220760914884234,0.9087757048167652
2004-11-01,-0.9308091648739892,-0.6087524844511697,0.2387160562963973
2004-12-01,-1.0941416337127488,-0.37683668854804625,-0.8583773412055031
2005-01-01,-3.207306170881254,-1.1180036375508224,0.6098249722335205
2005-02-01,-2.4442702094928332,-0.007872097311250444,0.8182208903276427
2005-03-01,-2.640567606208806,-0.08582357195316173,1.0741104602928007
2005-04-01,-2.7515597671213134,0.7108415486475514,0.36039981410514044
2005-05-01,-0.7747632782536163,0.5030198844047363,0.6784308885426188
2005-06-01,-0.33901697652154356,1.0013963227406142,1.2081939990375832
2005-07-01,-0.867484982537888,1.1163970150194522,1.2556604980961796
2005-08-01,-0.9169734552682861,1.2439217955149595,1.3899251065075875
2005-09-01,-1.3380675045574084,0.29305196285082663,1.2340231873411134
2005-10-01,0.15705224978729546,-0.003060494944058134,2.0828916003274482
2005-11-01,-0.9789407709135866,-1.8535096959956026,3.0711914917885776
2005-12-01,-1.2031267223359743,-3.593328109677882,1.6084050967391281
2006-01-01,-1.8659008924394682,-2.3028435687468813,1.9861307823126795
2006-02-01,-0.4527732940887827,-1.6474342239073232,0.8210767232644738
2006-03-01,0.1581494598771011,-1.6002732743163854,-1.743507721399795
2006-04-01,-0.848368208677131,-0.10019843838334419,-1.166849877258152
2006-05-01,-1.0018034473904875,0.17901288841321714,-1.487957402178168
2006-06-01,0.2165300548281791,1.2828733402587589,-1.4446486444816744
2006-07-01,-0.551025691349591,1.0266876710645003,-1.5330446967287465
2006-08-01,-1.9741157382255807,1.3155279005181204,-2.414497807714344
2006-09-01,-2.034151944341512,0.273582253643073,-1.2975661129958347
2006-10-01,-1.2656604022553437,1.0276220861075624,-1.6322362821036172
2006-11-01,-1.8289916940801016,1.4699289472964796,-1.2754675578527244
2006-12-01,-1.1931804007614912,0.7448769271555552,0.33581488117752945
2007-01-01,-1.6054773980419947,0.7078050846978884,1.47778058275396
2007-02-01,-3.0589779410323614,0.9337086609898934,-0.13004715296744165
2007-03-01,-2.0527396905975404,-0.39159835171508206,-0.9626616840303492
2007-04-01,-1.8131672665657308,0.19896094357445826,-1.5415231553402353
2007-05-01,-0.6484073760836135,2.200475575088758,-0.6114175006565563
2007-06-01,-1.0613377584075456,2.8076777009696463,0.8892261843542202
2007-07-01,0.2987380182020812,1.718057287581922,2.183525601268031
2007-08-01,-1.3061020933342395,2.5020545756994395,2.550607154346581
2007-09-01,-1.2740089175572078,2.3115295198015184,1.7217269889102345
2007-10-01,-1.0640162560801145,2.300432670650815,1.150912089754494
2007-11-01,-0.18785215466390576,0.9144741043885551,1.8652696393175647
2007-12-01,-2.3353724836221255,1.291637926550128,2.5860955359789664
2008-01-01,-0.20999563944880073,-0.018526689579593913,2.5520093397466352
2008-02-01,0.0425867365952281,0.4174827128933046,2.6457385098363733
2008-03-01,0.592569630937434,0.7679363447754476,2.3213420834587732
2008-04-01,0.389135529265049,0.1735357089563801,1.5330027593825009
2008-05-01,0.277108567179166,-0.8413052032946892,1.1263406306944403
2008-06-01,0.899895722800511,-0.33337177187029465,1.714081322063638
2008-07-01,0.41969073665291207,-0.24102559087191655,1.388518232899317
2008-08-01,-0.9871312786234251,-0.28651096070687365,0.9048464140072381
2008-09-01,-1.1035503978277375,-0.5264390571988381,2.0010811803860906
2008-10-01,-2.07975254862009,-1.3105378307963964,1.6187888141958304
2008-11-01,-1.6054920943279818,-1.4823046105769826,0.39700537205725017
2008-12-01,-1.463881874119561,-0.8654082201394482,-0.23396843241061904
2009-01-01,-2.444766870289437,-0.01288471371320473,1.8400379869344106
2009-02-01,-0.7786619794801113,0.021649585463229586,2.2967155319679082
2009-03-01,-1.498135148375654,-0.3899936366631865,1.7913789307263055
2009-04-01,-0.5955047373202454,-0.17892340096497905,1.4371912776018207
2009-05-01,-0.09508823378704062,-1.5185674896650527,0.559137140602421
2009-06-01,1.1972537020835112,-0.6076361956961338,1.0230993004322895
2009-07-01,1.3517316178051375,-0.6992245265117278,0.4971426146851391
2009-08-01,1.2535653317721491,0.28859007452681806,0.371948285582172
2009-09-01,1.28155071584254,1.4004625582786723,0.3317318888606715
2009-10-01,1.5051793116414374,0.9174344872241592,0.7159322222704408
2009-11-01,-0.12934716975952987,0.6989240216168845,-0.482554708195848
2009-12-01,0.1828381516818704,0.9762055352203112,0.45659303284609853
2010-01-01,0.49925513351361384,0.5000668260262543,-0.48880793623500773
2010-02-01,-0.04548778494851196,-0.9589496692613437,-0.9901752246155324
2010-03-01,-0.6997456774089871,-1.4842529019589603,-1.7839608495366446
2010-04-01,-0.7041196104306604,-0.6665545915669446,-1.942008900716613
2010-05-01,0.24728076853212755,-0.9936488468480839,-0.6680803264468314
2010-06-01,-1.6182499811012263,-1.8557992007992956,0.8366588974316829
2010-07-01,-0.8833457076689429,-2.271475605002763,-0.8819382233882064
2010-08-01,-2.163018966431201,-0.05579748928634698,-1.1564834121065632
2010-09-01,-0.8269399087846594,1.3375492983307617,-0.378827113024662
2010-10-01,-0.4061686862110797,0.9303240548308749,-0.491233302151313
2010-11-01,-2.177810347093537,0.9015027456231395,-0.4889287854012707
2010-12-01,-0.34222768113358615,0.3157786307188052,-1.6197091987493262
2011-01-01,-2.0004674846286634,-0.07555799635193838,-2.3140799521215563
2011-02-01,-0.18539692155727747,-1.79534064838409,-2.084695547537037
2011-03-01,-0.8604448360014539,0.09521145482683116,-1.3780481918527923
2011-04-01,-0.8976882176503932,0.2654089133011262,-1.3676455862361472
2011-05-01,-0.9803881557897233,0.4842462084809364,-1.0964633483292106
2011-06-01,-1.4191735575304198,0.150612709908118,-0.39225326826702667
2011-07-01,0.033343283675471305,0.6456698870029832,0.9467798873975114
2011-08-01,-0.4219832656928876,-0.03679007141403152,2.552081367526755
2011-09-01,-0.694012660256409,-0.3505811110096839,0.23050065400565084
2011-10-01,-2.6540565895201436,-1.23797597834574,-0.041659929107365594
2011-11-01,-3.4112443581463827,-2.262804880034973,-0.11912950066396132
2011-12-01,-1.752262195396665,-2.43167334415634,-0.4418883550502592
2012-01-01,1.148830912042003,-0.9800903337777356,-0.6588124910546994
2012-02-01,0.4691649282863818,-1.8388594781015057,-0.458207477715563
2012-03-01,0.8642246666837169,-1.5037932579928421,-1.6806674426821182
2012-04-01,1.9698850969113855,-1.8002710521200296,-0.3589779264129934
2012-05-01,2.530486088288856,0.15299409873662018,-0.4165396795383216
2012-06-01,2.96423224816089,-0.7602000211720991,0.5884929795328727
2012-07-01,3.863957634288277,-0.8508790586207341,-0.12075032876461489
2012-08-01,3.7814545169167517,-0.7809360139237452,-0.37502490062108657
2012-09-01,3.1408671511834685,0.60747586050023,-0.6270578180082661
2012-10-01,3.2115284891875064,1.0505792410879102,-0.3281504685699016
2012-11-01,3.7354613169654387,-1.4208289158276988,-0.48057842534673423
2012-12-01,3.708963735657614,-0.9254523310936011,-0.46164128040431807
2013-01-01,3.413317577792775,-2.4236709244876606,0.09836944138272381
2013-02-01,3.647638267928333,-1.6270788840010062,0.35214358079482905
2013-03-01,5.5636251111342,-1.7179696166456442,1.6445395907968634
2013-04-01,2.9127334328972796,-1.583156514590734,1.925893772147929
2013-05-01,1.679009987190015,-3.5116303048292727,0.5458879087388282
2013-06-01,1.9969219212114444,-0.908708179137049,0.16870698259696804
2013-07-01,2.404004150313589,-0.02591107231232883,-1.2276286553312263
2013-08-01,2.3159612251739197,0.16625707502357673,0.5484492622008618
2013-09-01,0.8917758008918962,-0.6387264844171991,1.1280668096659319
2013-10-01,0.3300071736717279,-0.3559539572000529,2.976308144555601
2013-11-01,0.20208216345110327,0.7701897655967185,2.87211765373723
2013-12-01,0.9687246158689865,1.2476148809710073,3.9269027775304
2014-01-01,-0.8883944586085216,1.4825302762309371,3.13751157998294
2014-02-01,0.15676867259517518,1.5981415429120056,1.7357346917930403
2014-03-01,1.0165647158063724,2.2308852664482823,0.3576631306950269
2014-04-01,0.5680831299012694,0.7144452973809069,-0.1633903510858984
2014-05-01,1.8156023324351793,0.9768897876102339,1.0958031940377309
2014-06-01,0.6583971982654279,0.97644994456505,1.5888873186633385
2014-07-01,0.1086606152067706,1.412648918437184,1.730481294510659
2014-08-01,0.9391384660096025,1.5295345561522153,0.7478779069078756
2014-09-01,3.0073200003547225,1.9735793527270415,1.997434897126836
2014-10-01,2.7184843037947863,1.4870547949577568,2.951873226777052
2014-11-01,3.1960067584933594,1.8956606032859602,1.2013897339556985
2014-12-01,3.888374582163264,1.605744880153991,1.6624643090794378
2015-01-01,4.2278407312755615,-0.1014447365930227,-0.2107354196906921
2015-02-01,2.4307355121067875,1.1887816002059788,-0.16860373838248466
2015-03-01,0.5323885573885699,3.1739570838974553,0.7452035700987384
2015-04-01,0.1116667033319305,2.2671783987877894,0.679153165128745
2015-05-01,1.0234351082616122,2.1631476928575415,0.2313768502659105
2015-06-01,-0.4119304473500294,1.2705070301593269,0.4441075118724297
2015-07-01,-0.16266878802610332,0.49405705186546234,-0.28575835643412234
2015-08-01,-0.7057051191959676,0.7696034394943415,0.4259983688962775
2015-09-01,-2.29807367401918,0.2120333142960364,-0.28743271342236454
2015-10-01,-2.5259413889425595,1.7341697399577114,-1.7833555727983235
2015-11-01,-1.494121503805461,2.7898433439604724,-1.2159930500617189
2015-12-01,-1.25700082446769,0.6161512357594535,-1.2409991429563916
2016-01-01,-0.1789715399126835,0.7547241806944718,-1.4119049105378898
2016-02-01,-0.521190298450792,0.22923198817275559,-2.7828742669883155
2016-03-01,-0.99185750060773,0.4871990741307046,-3.4533002810928104
2016-04-01,-2.1264924432914603,-1.5205148943135969,-3.228999447948186
2016-05-01,-1.5476246373088023,-1.230316834785449,-2.5842897804604497
2016-06-01,-2.134875485950533,0.1558673474242609,-1.6091222508353544
2016-07-01,-1.776993922406999,0.11383092037485926,-1.7851592705123627
2016-08-01,-2.0536057508715784,0.4422275455347754,-1.3743618795997727
2016-09-01,-0.9086209495516733,-0.07166225665756654,-0.6318045791225153
2016-10-01,-1.9241641563108356,0.7661172137296773,0.05567536751076228
2016-11-01,-3.407945181337122,-0.32222581367604697,0.6864676351789358
2016-12-01,-1.0279879501193478,1.6893070712335105,0.2152168612289283
2017-01-01,-2.611250013988875,1.160157214386475,-0.8075435626178267
2017-02-01,-2.8098500277073244,0.8519123024799922,0.48882956535933
2017-03-01,-2.5681554997593583,-0.42995797369252686,1.5334888773196442
2017-04-01,-2.0075551654618136,-0.5546282355679791,0.6283108771642442
2017-05-01,-3.4541662579929597,-1.4859252775665033,0.621030539652206
2017-06-01,-3.0731818276121787,-0.5010897425049318,0.08159763103974016
2017-07-01,-2.637455668686492,-0.84090241186057,-0.3535605715517369
2017-08-01,-0.5215839778372426,-1.0663151595544045,-1.5538571426694563
2017-09-01,0.21174897340527613,-0.22761492761761493,-1.5163545045929998
2017-10-01,-0.351335353223889,0.47051567302046526,-1.1579501049724876
2017-11-01,0.9357350112871664,-0.15051387650671808,-0.10929270046916666
2017-12-01,1.1909473907721717,0.2783009572579488,0.40185424804430625
2018-01-01,1.6629059477804398,2.092803597745039,1.602715141893557
2018-02-01,1.3540457159348427,0.5237056348957405,1.9723022089702784
2018-03-01,0.17953495597287314,0.8347953544788371,1.1633339584276727
2018-04-01,-2.4722280157766416,0.9975019060287538,-0.2707163238130414
2018-05-01,-2.2585263222066025,1.0995221234677937,0.20275649324089196
2018-06-01,-0.7564201459742275,1.1032562622029127,-0.10221245920390226
2018-07-01,-0.29734481410602165,1.8815185704664714,-1.50835801215681
2018-08-01,0.9087507475527719,1.259024359024024,-2.8468662967835523
2018-09-01,-0.20560791136915926,0.3141697222611738,-3.2404084837437197
2018-10-01,0.4973221252185468,0.6892926282109424,-2.5665745213694677
2018-11-01,0.4587926880756613,1.0307494394401149,-0.6172815605788666
2018-12-01,-0.39123636156071406,0.13258601525329933,-0.2735310736957087
2019-01-01,0.8622080354467496,-1.408614056500497,0.6956506479296827
2019-02-01,2.0902692873317825,-1.0556976724314069,0.5672040927814983
2019-03-01,2.208169288874635,-1.977876176245834,0.039102596157355896
2019-04-01,2.477650641430523,-2.440620155861744,-1.0875817426728103
2019-05-01,1.4633961844723873,-1.6346760239478284,-1.3578796723556188
2019-06-01,0.8414451747604967,-1.1235202065090215,0.5649035375455363
2019-07-01,1.0348128640012826,-0.6096232825056686,1.1570860687072837
2019-08-01,2.031784200611317,0.4960957130448117,0.29086091655606977
2019-09-01,0.8994764247655669,0.13583942986160172,1.762704909808624
2019-10-01,2.870466733757078,-1.0130011240986923,1.7124188363936537
2019-11-01,2.6006225590012026,-1.0397522902723704,0.8416193245676408
2019-12-01,2.2212600257629793,-1.9507820529121318,0.18323825995705004
2020-01-01,1.7709421396110014,-1.017466853107139,0.10778855123396958
2020-02-01,1.5550625224329528,1.34303237621944,-0.027834001222259375
2020-03-01,0.9290603375982821,1.8710990368843587,-0.740280318864855
2020-04-01,0.8751500496724306,0.9112893694675692,-1.003377531325282
2020-05-01,1.6077001111780165,0.6210879437352747,-0.6850062699284984
2020-06-01,0.7929215457233167,1.061941408306427,-0.057788759241566214
2020-07-01,-0.1055923764477727,0.45313305028695305,0.09313593155014924
2020-08-01,-0.7536067927366651,0.535591108191417,-0.8232811919649107
2020-09-01,0.35833914453045934,0.8525655206734493,-0.3089923461150276
2020-10-01,-0.348646223054917,1.0287864906066322,0.5566997341202793
2020-11-01,1.0476219874559365,1.718113096579141,-0.2626111505790355
2020-12-01,2.4518578122913754,2.265622907336508,0.6154620902363425
2021-01-01,0.47490364847146976,1.6436915886095254,1.2736626483828772
2021-02-01,0.07354391586345341,1.0767745753776876,0.5437651116335834
2021-03-01,-0.8501858613106261,1.2667183589254916,0.8798338084126603
2021-04-01,-3.2435287375769777,0.7957689289817939,1.2909857496960053
2021-05-01,-2.538430973930971,-0.6204562109297884,1.8422814853149756
2021-06-01,-2.033338614147388,-1.9298569374043988,0.6774868787624312
2021-07-01,-0.7951858697960328,-2.272875625635633,0.05045308224237739
2021-08-01,-0.9097079628023903,-0.18923974140728206,0.5007826367786637
2021-09-01,-0.564548239111877,-0.8702045089832511,0.8522085504123549
2021-10-01,-0.5021211455494154,-0.2762905615961775,0.019408831766491517
2021-11-01,-0.9372730230885333,-0.3092539751178565,-0.013140925362859976
2021-12-01,-1.2997424237604593,-0.7076455916071611,0.2583388792096592
2022-01-01,0.2129790338978998,-0.8529394872283386,0.7402158991058898
2022-02-01,0.7196245661796787,-0.09283749160412769,-0.06371369159854301
2022-03-01,-1.4678239436021083,0.20292722316587883,0.2838560422056663
2022-04-01,-1.212844995792744,-0.2797236941757708,0.7382832887961135
2022-05-01,-0.008772888269023865,-0.5600890837641213,0.20241576593602348
2022-06-01,0.9363662939782172,-0.6207019363800836,0.10765550804099605
2022-07-01,0.7966999191947388,-1.6081323849608562,-0.42562123910746336
2022-08-01,0.7485810067676587,-1.0304041057021327,0.6026070892202089
2022-09-01,0.6525706954188842,-0.9517415815956772,-1.1885824435875711
2022-10-01,0.3430194549770068,-1.1080994903247965,-0.8411973185160572
2022-11-01,-0.9949752358113673,-0.34080522401593655,0.23937439851576148
2022-12-01,-2.915820631308048,-0.11560464661455583,-0.4252918692681524
2023-01-01,-3.6296752994756485,-0.6695194779907839,-2.1492527924468243
2023-02-01,-2.3678218824064303,-0.3509595897821804,-3.1288817253516794
2023-03-01,-1.6064020106272423,0.17033784727153028,-1.2491930965298355
2023-04-01,-0.7833899451940717,-0.13858878420527648,-0.19554831232975914
2023-05-01,-0.2166758350476287,-0.9209908775296376,-1.1138452317142624
2023-06-01,0.3391146852489096,-1.0618830185953636,-2.24128706438417
2023-07-01,0.29746518929595916,-1.4481906579729509,-1.7197088356067916
2023-08-01,-0.43570815235739924,-2.0108824200729174,-2.9851319170169743
2023-09-01,0.49423455372157066,-1.6506255295895416,-1.952771366025479
2023-10-01,0.5162489070837861,-2.751206846041212,-1.4779758204558657
2023-11-01,1.30045429999396,-1.5744000135747533,-0.16051888716877497
2023-12-01,1.7963771512010989,-1.936997181584276,-0.6924426098658358
